time,input_angle,output_angle,input_velocity,output_velocity,input_acceleration,input_torque,output_torque,static_reference_torque,deflection_m,span_error_m,closure_m,kinetic_J,input_power_W,output_power_W,equality_power_W,rows,q0,q1,q2,q3
0.646,1.69887204,1.96981446,-0.152710796,-0.0716478972,-22.6688041,-0.130330336,0.0716478972,-0.0350127079,-2.2676111e-06,2.26458679e-06,2.26630948e-06,4.70476996e-05,0.0199028492,-0.00513342118,-0.000519579566,3,0.128075712,-0.143418094,0.0613072541,-0.0766520742
0.648,1.69850988,1.96964348,-0.198129033,-0.0938048851,-22.7725751,-0.141573799,0.0938048851,-0.045835716,-1.06868116e-06,1.06726757e-06,1.06904957e-06,7.99296418e-05,0.0280498799,-0.00879935646,-0.00059246766,3,0.127713551,-0.143016744,0.0611362776,-0.0764419121
0.65,1.69805663,1.96942807,-0.243741326,-0.116051807,-22.858326,-0.152776151,0.116051807,-0.0566990416,1.4110369e-07,-1.40918979e-07,2.56271772e-07,0.000121667348,0.0372378616,-0.0134680219,-0.000666056565,3,0.127260305,-0.142514496,0.0609208718,-0.0761775107
0.652,1.69751196,1.96916808,-0.2895115,-0.138369268,-22.9258798,-0.163926241,0.138369268,-0.0675923493,1.36074265e-06,-1.35898368e-06,1.40808747e-06,0.000172323105,0.047458532,-0.0191460543,-0.00074009625,3,0.126715631,-0.141910946,0.0606608808,-0.0758586531
0.654,1.69687559,1.96886339,-0.335403037,-0.160737683,-22.9750753,-0.175012903,0.160737683,-0.0785052013,2.58921861e-06,-2.58592094e-06,2.63873367e-06,0.000231929652,0.0586998593,-0.0258366027,-0.000814331349,3,0.12607926,-0.141205766,0.0603561882,-0.0754851639
0.656,1.69614732,1.96851392,-0.381379108,-0.183137295,-23.0057674,-0.186024965,0.183137295,-0.0894270691,3.82549915e-06,-3.82070974e-06,3.88145019e-06,0.00030048967,0.0709460354,-0.0335392687,-0.000888502089,3,0.125350994,-0.140398702,0.0600067166,-0.0750569104
0.658,1.69532704,1.96811963,-0.427402608,-0.205548196,-23.0178275,-0.196951265,0.205548196,-0.100347346,5.06853766e-06,-5.06231455e-06,5.13228549e-06,0.00037797538,0.0841774843,-0.0422500608,-0.000962345241,3,0.124530711,-0.139489579,0.0596124286,-0.0745738022
0.66,1.69441469,1.96768053,-0.473436187,-0.227950348,-23.0111435,-0.207780662,0.227950348,-0.11125536,6.31727438e-06,-6.30968635e-06,6.3895353e-06,0.000464328249,0.0983708844,-0.0519613613,-0.0010355951,3,0.123618362,-0.138478299,0.0591733266,-0.0740357922
0.662,1.6934103,1.96719666,-0.519442282,-0.250323605,-22.98562,-0.218502054,0.250323605,-0.122140385,7.57063749e-06,-7.56176355e-06,7.65190527e-06,0.000559458801,0.113499206,-0.0626619071,-0.00110798449,3,0.122613975,-0.137364843,0.0586894532,-0.0734428763
0.664,1.69231398,1.96666809,-0.565383152,-0.27264773,-22.9411785,-0.22910439,0.27264773,-0.132991657,8.82754427e-06,-8.81747309e-06,8.91821592e-06,0.000663246549,0.129531762,-0.0743367844,-0.00117924578,3,0.121517651,-0.136149268,0.0581608916,-0.0727950943
0.666,1.6911259,1.96609497,-0.611220913,-0.29490242,-22.8777576,-0.239576684,0.29490242,-0.143798382,1.00869021e-05,-1.00757314e-05,1.01873257e-05,0.000775540028,0.14643428,-0.0869674376,-0.00124911193,3,0.120329569,-0.134831713,0.0575877654,-0.07209253
0.668,1.68984631,1.96547744,-0.656917569,-0.31706733,-22.7953127,-0.24990803,0.31706733,-0.154549756,1.13476099e-05,-1.13354454e-05,1.14581051e-05,0.000896156958,0.164168976,-0.100531692,-0.00131731754,3,0.119049981,-0.133412394,0.0569702388,-0.071335311
0.67,1.68847554,1.96481572,-0.702435051,-0.33912209,-22.6938167,-0.260087616,0.33912209,-0.165234973,1.26085588e-05,-1.25955136e-05,1.2729427e-05,0.00102488451,0.182694658,-0.115003792,-0.00138359989,3,0.117679218,-0.13189161,0.0563085168,-0.0705236096
0.672,1.68701401,1.96411005,-0.747735245,-0.361046328,-22.5732598,-0.270104739,0.361046328,-0.175843244,1.38686337e-05,-1.38548274e-05,1.40001623e-05,0.00116147969,0.201966833,-0.130354451,-0.00144770004,3,0.116217686,-0.130269735,0.0556028454,-0.0696576426
0.674,1.68546219,1.96336071,-0.792780032,-0.382819697,-22.4336495,-0.27994882,0.382819697,-0.186363804,1.51267144e-05,-1.51122718e-05,1.52691788e-05,0.00130566984,0.221937835,-0.14655092,-0.00150936384,3,0.114665866,-0.128547229,0.0548535109,-0.0687376712
0.676,1.68382065,1.96256804,-0.837531323,-0.404421894,-22.2750106,-0.28960942,0.404421894,-0.196785935,1.63816764e-05,-1.63667265e-05,1.65353407e-05,0.00145715329,0.242556961,-0.163557068,-0.00156834304,3,0.113024318,-0.126724628,0.0540608404,-0.0677640018
0.678,1.68209,1.9617324,-0.881951087,-0.425832683,-22.0973855,-0.299076252,0.425832683,-0.207098974,1.76323927e-05,-1.76170675e-05,1.77975089e-05,0.00161560003,0.263770626,-0.181333474,-0.0016243963,3,0.111293676,-0.12480255,0.0532252016,-0.0667369854
0.68,1.68027098,1.9608542,-0.926001397,-0.447031923,-21.9008342,-0.308339199,0.447031923,-0.217292329,1.88777345e-05,-1.88621676e-05,1.90545419e-05,0.00178065261,0.285522529,-0.19983754,-0.00167729024,3,0.109474651,-0.122781695,0.0523470026,-0.065657018
0.682,1.67836435,1.95993389,-0.969644453,-0.467999583,-21.6854338,-0.317388326,0.467999583,-0.227355495,2.01165725e-05,-2.01008981e-05,2.03052964e-05,0.00195192705,0.30775383,-0.219023609,-0.00172680047,3,0.107568027,-0.12066284,0.0514266914,-0.0645245406
0.684,1.676371,1.95897196,-1.01284263,-0.488715773,-21.4512792,-0.326213899,0.488715773,-0.237278069,2.13477782e-05,-2.13321296e-05,2.15486285e-05,0.00212901398,0.330403343,-0.238843107,-0.00177271255,3,0.105574668,-0.118446846,0.0504647562,-0.0633400388
0.686,1.67429184,1.95796893,-1.05555849,-0.509160764,-21.1984825,-0.334806396,0.509160764,-0.247049763,2.25702252e-05,-2.25547333e-05,2.27833943e-05,0.00231147972,0.353407734,-0.259244684,-0.00181482302,3,0.10349551,-0.116134652,0.0494617245,-0.0621040434
0.688,1.67212789,1.95692537,-1.09775486,-0.529315014,-20.9271735,-0.343156523,0.529315014,-0.25666042,2.378279e-05,-2.3767582e-05,2.40084516e-05,0.00249886761,0.376701739,-0.280174384,-0.00185294028,3,0.101331563,-0.113727279,0.0484181632,-0.0608171296
0.69,1.66988024,1.95584188,-1.1393948,-0.549159189,-20.6374988,-0.351255231,0.549159189,-0.266100029,2.49843536e-05,-2.49695517e-05,2.52226606e-05,0.00269069939,0.400218385,-0.301575815,-0.00188688552,3,0.099083914,-0.111225824,0.047334678,-0.0594799173
0.692,1.66755005,1.95471911,-1.18044172,-0.568674189,-20.3296228,-0.359093728,0.568674189,-0.275358741,2.61738028e-05,-2.61595223e-05,2.64248855e-05,0.00288647662,0.42388922,-0.323390334,-0.00191649358,3,0.0967537202,-0.108631469,0.046211913,-0.0580930708
0.694,1.66513854,1.95355775,-1.22085935,-0.587841171,-20.0037267,-0.366663496,0.587841171,-0.284426884,2.73500307e-05,-2.73363793e-05,2.76139951e-05,0.00308568229,0.447644557,-0.345557243,-0.00194161377,3,0.0943422136,-0.10594547,0.04505055,-0.0566572982
0.696,1.66264702,1.95235851,-1.26061178,-0.606641573,-19.6600088,-0.373956301,0.606641573,-0.293294975,2.85119388e-05,-2.84990147e-05,2.87888647e-05,0.00328778244,0.471413719,-0.368013998,-0.00196211064,3,0.0918506976,-0.103169165,0.0438513085,-0.055173352
0.698,1.66007687,1.95112215,-1.29966354,-0.625057137,-19.2986843,-0.380964213,0.625057137,-0.30195374,2.96584376e-05,-2.96463283e-05,2.99483769e-05,0.00349222785,0.495125298,-0.390696425,-0.0019778647,3,0.0892805471,-0.100303967,0.0426149443,-0.0536420277
0.7,1.65742953,1.94984945,-1.33797958,-0.643069934,-18.9199852,-0.387679615,0.643069934,-0.310394125,3.0788448e-05,-3.07772289e-05,3.1091423e-05,0.0036984559,0.518707409,-0.41353894,-0.00198877306,3,0.0866332073,-0.0973513709,0.0413422497,-0.0520641643
0.702,1.65470652,1.94854125,-1.37552534,-0.660662386,-18.52416,-0.39409522,0.660662386,-0.318607311,3.19009026e-05,-3.18906359e-05,3.22169042e-05,0.00390589238,0.542087961,-0.436474789,-0.00199475004,3,0.0839101929,-0.0943129442,0.0400340523,-0.0504406435
0.704,1.65190941,1.94719842,-1.41226676,-0.67781729,-18.1114738,-0.40020408,0.67781729,-0.326584731,3.29947465e-05,-3.29854799e-05,3.33237331e-05,0.0041139534,0.565194918,-0.459436279,-0.0019957277,3,0.0811130872,-0.0911903326,0.0386912142,-0.0487723892
0.706,1.64903987,1.94582183,-1.44817032,-0.69451784,-17.6822075,-0.405999603,0.69451784,-0.334318081,3.4068939e-05,-3.40607046e-05,3.44108348e-05,0.00432204743,0.587956576,-0.482355031,-0.00199165628,3,0.0782435407,-0.0879852568,0.0373146316,-0.0470603674
0.708,1.6460996,1.94441244,-1.4832031,-0.710747651,-17.2366586,-0.411475562,0.710747651,-0.341799338,3.51224544e-05,-3.51152678e-05,3.54771482e-05,0.00452957724,0.610301827,-0.505162223,-0.00198250464,3,0.0753032705,-0.0846995119,0.0359052339,-0.045305585
0.71,1.64309039,1.94297118,-1.51733274,-0.726490779,-16.7751399,-0.416626109,0.726490779,-0.34902077,3.61542834e-05,-3.61481425e-05,3.65216275e-05,0.00473594201,0.632160436,-0.527788851,-0.00196826048,3,0.0722940586,-0.0813349669,0.0344639824,-0.0435090898
0.712,1.64001408,1.94149907,-1.55052757,-0.741731744,-16.2979799,-0.421445783,0.741731744,-0.355974951,3.71634341e-05,-3.71583184e-05,3.75432431e-05,0.00494053938,0.653463307,-0.550165981,-0.00194893065,3,0.0692177511,-0.077893563,0.03299187,-0.0416719698
0.714,1.63687258,1.93999712,-1.58275655,-0.756455554,-15.8055225,-0.425929526,0.756455554,-0.362654774,3.81489329e-05,-3.81448033e-05,3.85409834e-05,0.0051427676,0.674142748,-0.572225005,-0.00192454127,3,0.0660762564,-0.0743773135,0.0314899198,-0.039795352
0.716,1.63366787,1.93846639,-1.61398935,-0.77064772,-15.2981265,-0.430072687,0.77064772,-0.369053463,3.91098264e-05,-3.91066239e-05,3.95138559e-05,0.00534202759,0.694132738,-0.593897908,-0.00189513777,3,0.0628715443,-0.0707883018,0.0299591843,-0.0378804025
0.718,1.63040197,1.93690795,-1.64419638,-0.784294281,-14.7761653,-0.433871033,0.784294281,-0.375164585,4.00451817e-05,-4.00428274e-05,4.04608882e-05,0.00553772511,0.713369183,-0.615117519,-0.00186078489,3,0.0596056443,-0.0671286806,0.0284007443,-0.0359283248
0.72,1.62707697,1.93532291,-1.67334879,-0.797381821,-14.2400269,-0.43732076,0.797381821,-0.38098206,4.0954088e-05,-4.09524827e-05,4.13811298e-05,0.00572927287,0.731790165,-0.635817769,-0.00182156657,3,0.056280644,-0.063400671,0.026815708,-0.0339403597
0.722,1.62369501,1.93371241,-1.70141853,-0.80989749,-13.6901134,-0.440418496,0.80989749,-0.386500177,4.18356573e-05,-4.18346816e-05,4.22736531e-05,0.00591609261,0.749336191,-0.655933944,-0.00177758573,3,0.0528986879,-0.0596065605,0.0252052094,-0.0319177842
0.724,1.6202583,1.93207761,-1.72837836,-0.821829018,-13.1268405,-0.443161313,0.821829018,-0.391713597,4.2689026e-05,-4.26885398e-05,4.31375549e-05,0.00609761724,0.765950422,-0.675402935,-0.00172896399,3,0.0494619756,-0.0557487022,0.0235704078,-0.0298619104
0.726,1.61676909,1.93041969,-1.75420187,-0.833164738,-12.5506373,-0.445546727,0.833164738,-0.396617367,4.35133555e-05,-4.35131988e-05,4.39719571e-05,0.00627329281,0.781578904,-0.694163481,-0.00167584128,3,0.0459727599,-0.051829513,0.0219124862,-0.0277740849
0.728,1.61322967,1.92873985,-1.77886355,-0.843893598,-11.9619463,-0.447572709,0.843893598,-0.401206928,4.43078331e-05,-4.4307826e-05,4.47760088e-05,0.00644258061,0.796170776,-0.712156404,-0.00161837538,3,0.0424333456,-0.0478514722,0.02023265,-0.0256556873
0.73,1.60964241,1.92703933,-1.80233874,-0.854005177,-11.3612222,-0.449237683,0.854005177,-0.40547812,4.50716738e-05,-4.50716171e-05,4.55488866e-05,0.00660495909,0.809678478,-0.729324842,-0.00155674135,3,0.0388460872,-0.0438171202,0.0185321261,-0.0235081297
0.732,1.60600971,1.92531936,-1.82460374,-0.863489701,-10.7489323,-0.450540532,0.863489701,-0.409427195,4.58041203e-05,-4.58037961e-05,4.62897965e-05,0.00675992577,0.822057937,-0.745614464,-0.0014911309,3,0.0352133876,-0.0397290563,0.0168121613,-0.0213328551
0.734,1.60233402,1.92358122,-1.84563576,-0.872338056,-10.1255556,-0.4514806,0.872338056,-0.413050816,4.65044447e-05,-4.65036173e-05,4.69979748e-05,0.00690699909,0.833268742,-0.760973684,-0.00142175164,3,0.0315376957,-0.0355899375,0.0150740214,-0.0191313366
0.736,1.59861783,1.92182619,-1.86541301,-0.880541798,-9.49158253,-0.452057693,0.880541798,-0.416346068,4.71719488e-05,-4.71703658e-05,4.76726892e-05,0.00704572018,0.843274302,-0.775353859,-0.00134882628,3,0.0278215049,-0.0314024765,0.0133189893,-0.0169050761
0.738,1.59486368,1.92005557,-1.88391466,-0.888093169,-8.84751466,-0.452272077,0.888093169,-0.419310457,4.78059656e-05,-4.78033589e-05,4.831324e-05,0.00717565458,0.852041996,-0.788709476,-0.00127259174,3,0.0240673509,-0.0271694399,0.011548364,-0.014655603
0.74,1.59107414,1.91827066,-1.90112091,-0.8949851,-8.19386403,-0.452124475,0.8949851,-0.42194192,4.84058598e-05,-4.8401947e-05,4.8918961e-05,0.00729639378,0.859543294,-0.800998329,-0.00119329819,3,0.0202778099,-0.0228936464,0.00976345915,-0.0123844732
0.742,1.58725182,1.9164728,-1.91701298,-0.901211227,-7.53115278,-0.451616071,0.901211227,-0.424238821,4.89710286e-05,-4.89655144e-05,4.94892207e-05,0.00740755679,0.86575387,-0.812181676,-0.001111208,3,0.0164554962,-0.0185779646,0.0079656018,-0.0100932673
0.744,1.58339939,1.91466333,-1.93157315,-0.906765893,-6.85991269,-0.450748498,0.906765893,-0.426199953,4.95009028e-05,-4.94934806e-05,5.00234231e-05,0.00750879152,0.870653695,-0.822224385,-0.00102659468,3,0.0126030606,-0.0142253112,0.00615613069,-0.0077835897
0.746,1.57951951,1.9128436,-1.94478476,-0.911644157,-6.18068467,-0.449523839,0.911644157,-0.427824543,4.99949472e-05,-4.99853007e-05,5.0521009e-05,0.00759977608,0.87422711,-0.831095068,-0.000939741658,3,0.00872318786,-0.00983864905,0.00433639503,-0.00545706717
0.748,1.57561492,1.91101496,-1.95663224,-0.915841797,-5.49401828,-0.447944618,0.915841797,-0.429112245,5.04526613e-05,-5.04404668e-05,5.09814563e-05,0.00768021998,0.876462883,-0.838766196,-0.000850941135,3,0.00481859469,-0.00542098448,0.00250775303,-0.00311534724
0.75,1.57168835,1.90917877,-1.96710115,-0.919355314,-4.8004712,-0.446013793,0.919355314,-0.430063141,5.08735805e-05,-5.08585083e-05,5.14042814e-05,0.00774986518,0.877354246,-0.845214194,-0.00076049279,3,0.000892027586,-0.000975365673,0.000671570407,-0.000760096894
0.752,1.56774259,1.90733642,-1.97617814,-0.922181936,-4.10060872,-0.443734749,0.922181936,-0.430677737,5.1257276e-05,-5.12389928e-05,5.17890394e-05,0.00780848703,0.87689891,-0.850419522,-0.000668702494,3,-0.00305373942,0.00349511991,-0.00117078101,0.00160699894
0.754,1.56378042,1.90548928,-1.983851,-0.924319613,-3.39500321,-0.441111286,0.924319613,-0.43095696,5.1603356e-05,-5.15815268e-05,5.21353254e-05,0.00785589513,0.875099067,-0.854366747,-0.000575880981,3,-0.00701590708,0.00798734772,-0.00301792475,0.00398423886
0.756,1.55980467,1.90363872,-1.9901087,-0.925767023,-2.68423359,-0.438147611,0.925767023,-0.43090215,5.19114656e-05,-5.18857561e-05,5.24427746e-05,0.00789193398,0.87196137,-0.857044581,-0.000482342491,3,-0.0109916531,0.0124981586,-0.00486848116,0.00636990655
0.758,1.55581819,1.90178613,-1.99494132,-0.926523563,-1.96888475,-0.434848324,0.926523563,-0.430515055,5.21812879e-05,-5.21513668e-05,5.27110631e-05,0.00791648356,0.86749689,-0.858445914,-0.000388403403,3,-0.0149781347,0.0170243609,-0.00672106884,0.00876227231
0.76,1.55182384,1.8999329,-1.99834016,-0.926589351,-1.24954701,-0.431218407,0.926589351,-0.429797824,5.2412544e-05,-5.2378085e-05,5.29399085e-05,0.00792945973,0.861721062,-0.858567825,-0.000294380849,3,-0.0189724905,0.0215627336,-0.00857430609,0.0111595946
0.762,1.54782448,1.89808039,-2.00029769,-0.925965213,-0.52681558,-0.427263209,0.925965213,-0.428752995,5.26049935e-05,-5.25656781e-05,5.31290701e-05,0.00793081453,0.854653611,-0.857411576,-0.000200591342,3,-0.0229718435,0.026110028,-0.0104268123,0.0135601218
0.764,1.54382302,1.89622999,-2.00080757,-0.924652686,0.198710074,-0.42298843,0.924652686,-0.427383489,5.27584348e-05,-5.27139543e-05,5.32783495e-05,0.00792053636,0.846318452,-0.85498259,-0.000107349394,3,-0.0269733029,0.0306629708,-0.0122772095,0.0159620935
0.766,1.53982236,1.89438308,-1.99986466,-0.922654001,0.926426764,-0.418400107,0.922654001,-0.425692598,5.28727054e-05,-5.28227634e-05,5.33875905e-05,0.00789864994,0.836743587,-0.851290405,-1.49661688e-05,3,-0.0309739667,0.0352182669,-0.0141241235,0.0183637423
0.768,1.5358254,1.89254102,-1.99746503,-0.919972076,1.65572819,-0.413504599,0.919972076,-0.423683971,5.29476821e-05,-5.28919965e-05,5.34566797e-05,0.00786521624,0.825960974,-0.84634862,7.62518585e-05,3,-0.0349709243,0.0397726013,-0.0159661856,0.0207632956
0.77,1.53183507,1.89070517,-1.99360597,-0.916610507,2.38600552,-0.408308563,0.916610507,-0.421361604,5.29832807e-05,-5.29215866e-05,5.34855461e-05,0.00782033218,0.814006388,-0.840174822,0.000166004196,3,-0.0389612587,0.0443226427,-0.0178020337,0.0231589769
0.772,1.52785428,1.88887689,-1.98828598,-0.912573554,3.11664799,-0.402818945,0.912573554,-0.418729824,5.29794567e-05,-5.29115082e-05,5.34741618e-05,0.00776413029,0.800919262,-0.832790491,0.000253997594,3,-0.042942049,0.0488650456,-0.0196303137,0.0255490076
0.774,1.52388595,1.88705752,-1.9815048,-0.907866124,3.84704354,-0.397042952,0.907866124,-0.415793277,5.2936205e-05,-5.28617773e-05,5.34225413e-05,0.00769677818,0.786742517,-0.824220899,0.000339947261,3,-0.0469103728,0.0533964533,-0.0214496808,0.027931609
0.776,1.51993302,1.8852484,-1.97326338,-0.90249376,4.57657936,-0.390988039,0.90249376,-0.41255691,5.28535596e-05,-5.27724515e-05,5.33307416e-05,0.00761847786,0.771522381,-0.814494986,0.000423578014,3,-0.0508633087,0.0579135008,-0.023258801,0.0303050031
0.778,1.51599839,1.88345085,-1.9635639,-0.896462622,5.30464253,-0.384661886,0.896462622,-0.409025954,5.2731594e-05,-5.26436292e-05,5.31988621e-05,0.00752946506,0.755308193,-0.803645233,0.000504625373,3,-0.0547979387,0.0624128176,-0.0250563521,0.0326674151
0.78,1.51208498,1.88166618,-1.95240976,-0.889779471,6.03062066,-0.378072378,0.889779471,-0.405205913,5.25704204e-05,-5.24754498e-05,5.3027044e-05,0.00743000826,0.738152199,-0.791707507,0.000582836586,3,-0.0587113507,0.0668910304,-0.0268410247,0.0350170745
0.782,1.50819569,1.87989568,-1.93980559,-0.882451648,6.75390242,-0.371227583,0.882451648,-0.401102538,5.23701897e-05,-5.22680932e-05,5.28154701e-05,0.00732040777,0.720109338,-0.778720911,0.000657971578,3,-0.0626006412,0.0713447662,-0.028611524,0.0373522171
0.784,1.50433341,1.87814063,-1.92575723,-0.874487054,7.47387824,-0.364135733,0.874487054,-0.396721816,5.21310912e-05,-5.20217791e-05,5.25643641e-05,0.00720099459,0.701237022,-0.764727608,0.000729803818,3,-0.0664629171,0.0757706553,-0.0303665704,0.0396710863
0.786,1.50050103,1.8764023,-1.91027177,-0.865894132,8.18994086,-0.356805202,0.865894132,-0.392069948,5.18533521e-05,-5.17367664e-05,5.22739903e-05,0.00707212923,0.681594906,-0.749772649,0.000798121107,3,-0.0702952986,0.0801653339,-0.0321049008,0.041971935
0.788,1.4967014,1.87468193,-1.89335748,-0.856681842,8.90148596,-0.349244483,0.856681842,-0.387153332,5.1537237e-05,-5.14133527e-05,5.19446526e-05,0.00693420042,0.661244654,-0.733903779,0.000862726269,3,-0.0740949219,0.0845254476,-0.0338252698,0.0442530269
0.79,1.49293739,1.87298075,-1.87502384,-0.846859639,9.60791276,-0.341462168,0.846859639,-0.381978542,5.11830473e-05,-5.10518737e-05,5.15766941e-05,0.00678762371,0.640249706,-0.717171249,0.000923437754,3,-0.0778589407,0.0888476538,-0.0355264503,0.0465126382
0.792,1.4892118,1.87129997,-1.85528154,-0.83643745,10.3086246,-0.333466925,0.83643745,-0.376552308,5.07911208e-05,-5.06527018e-05,5.11704958e-05,0.00663284002,0.618675031,-0.699627608,0.000980090147,3,-0.0815845298,0.0931286252,-0.0372072348,0.0487490594
0.794,1.48552744,1.86964077,-1.83414246,-0.825425648,11.0030297,-0.325267479,0.825425648,-0.3708815,5.03618306e-05,-5.02162461e-05,5.07264763e-05,0.0064703141,0.596586894,-0.681327501,0.00103253458,3,-0.0852688862,0.0973650524,-0.0388664362,0.0509605964
0.796,1.48188709,1.86800431,-1.81161964,-0.813835031,11.6905413,-0.31687259,0.813835031,-0.364973105,4.98955847e-05,-4.97429505e-05,5.02450903e-05,0.00630053295,0.574052607,-0.662327458,0.00108063903,3,-0.0889092328,0.101553647,-0.0405028888,0.0531455724
0.798,1.47829351,1.86639175,-1.78772732,-0.801676793,12.370579,-0.30829103,0.801676793,-0.358834208,4.9392825e-05,-4.92332932e-05,4.97268279e-05,0.00612400414,0.551140295,-0.642685681,0.00112428856,3,-0.0925028195,0.105691146,-0.0421154489,0.055302329
0.8,1.4747494,1.86480421,-1.76248087,-0.7889625,13.0425684,-0.299531566,0.7889625,-0.352471974,4.88540265e-05,-4.86877857e-05,4.9172213e-05,0.00594125411,0.527918654,-0.622461826,0.00116338542,3,-0.0960469264,0.109774311,-0.0437029955,0.057429228
0.802,1.47125746,1.86324277,-1.73589681,-0.775704063,13.7059427,-0.290602941,0.775704063,-0.345893628,4.82796963e-05,-4.81069712e-05,4.85818028e-05,0.0057528264,0.504456717,-0.601716793,0.00119784906,3,-0.0995388657,0.113799936,-0.0452644316,0.0595246528
0.804,1.46782034,1.86170852,-1.7079928,-0.761913714,14.3601422,-0.281513849,0.761913714,-0.339106433,4.76703725e-05,-4.74914236e-05,4.7956186e-05,0.0055592799,0.480823627,-0.580512508,0.00122761606,3,-0.102975984,0.117764847,-0.0467986839,0.0615870094
0.806,1.46444066,1.8602025,-1.67878759,-0.747603979,15.0046159,-0.272272925,0.747603979,-0.332117677,4.70266233e-05,-4.68417464e-05,4.72959816e-05,0.005361187,0.457088409,-0.558911709,0.00125263999,3,-0.106355665,0.121665906,-0.0483047043,0.0636147283
0.808,1.461121,1.85872573,-1.64830106,-0.732787651,15.6388212,-0.262888719,0.732787651,-0.324934651,4.63490459e-05,-4.6158571e-05,4.66018378e-05,0.00515913178,0.433319754,-0.536977741,0.00127289109,3,-0.109675331,0.125500016,-0.04978147,0.0656062655
0.81,1.45786388,1.85727922,-1.61655414,-0.717477764,16.2622248,-0.253369685,0.717477764,-0.317564632,4.56382652e-05,-4.54425556e-05,4.58744304e-05,0.00495370816,0.409585812,-0.514774342,0.00128835603,3,-0.112932444,0.12926412,-0.051227984,0.0675601037
0.812,1.45467181,1.85586393,-1.58356882,-0.70168757,16.8743033,-0.243724162,0.70168757,-0.310014864,4.48949325e-05,-4.46943838e-05,4.51144612e-05,0.00474551803,0.385953983,-0.492365446,0.0012990374,3,-0.116124513,0.132955207,-0.0526432758,0.0694747539
0.814,1.45154724,1.8544808,-1.54936814,-0.685430512,17.4745435,-0.233960361,0.685430512,-0.302292548,4.41197247e-05,-4.39147628e-05,4.43226569e-05,0.00453516944,0.36249073,-0.469814987,0.00130495327,3,-0.119249088,0.136570312,-0.0540264015,0.0713487563
0.816,1.44849256,1.85313076,-1.51397616,-0.668720199,18.0624432,-0.22408635,0.668720199,-0.294404819,4.33133425e-05,-4.31044226e-05,4.34997674e-05,0.00432327472,0.339261393,-0.447186705,0.00130613661,3,-0.122303768,0.140106524,-0.0553764444,0.0731806817
0.818,1.44551012,1.85181469,-1.47741793,-0.651570382,18.6375111,-0.214110041,0.651570382,-0.286358735,4.24765094e-05,-4.22641137e-05,4.26465642e-05,0.00411044869,0.316330014,-0.424543963,0.0013026347,3,-0.125286203,0.143560983,-0.0566925151,0.0749691324
0.82,1.44260224,1.85053345,-1.43971948,-0.633994932,19.1992681,-0.204039177,0.633994932,-0.278161262,4.16099702e-05,-4.13946061e-05,4.17638391e-05,0.00389730684,0.293759177,-0.401949574,0.00129450841,3,-0.128194092,0.146930886,-0.057973752,0.0767127435
0.822,1.43977114,1.84928788,-1.40090777,-0.616007815,19.7472469,-0.193881325,0.616007815,-0.269819263,4.07144898e-05,-4.04966878e-05,4.08524023e-05,0.00368446355,0.271609854,-0.379465628,0.00128183149,3,-0.131025188,0.150213491,-0.0592193212,0.0784101836
0.824,1.43701903,1.84807879,-1.36101071,-0.597623073,20.2809932,-0.183643862,0.597623073,-0.261339481,3.97908515e-05,-3.95711629e-05,3.99130811e-05,0.00347253037,0.249941263,-0.357153338,0.00126468985,3,-0.133777299,0.153406114,-0.0604284169,0.0800601564
0.826,1.43434804,1.84690694,-1.32005709,-0.578854802,20.8000654,-0.173333972,0.578854802,-0.252728536,3.8839856e-05,-3.86188504e-05,3.89467186e-05,0.00326211429,0.228810738,-0.335072882,0.00124318069,3,-0.136448292,0.156506139,-0.0616002616,0.0816614011
0.828,1.43176024,1.8457731,-1.27807659,-0.559717131,21.3040358,-0.162958632,0.559717131,-0.243992906,3.78623197e-05,-3.76405825e-05,3.79541715e-05,0.0030538161,0.208273612,-0.313283267,0.00121741173,3,-0.139036088,0.159511016,-0.0627341057,0.0832126936
0.83,1.42925765,1.84467797,-1.23509972,-0.540224206,21.7924901,-0.152524613,0.540224206,-0.235138926,3.68590734e-05,-3.66372032e-05,3.69363092e-05,0.00284822874,0.188383107,-0.291842192,0.00118750033,3,-0.141538674,0.162418264,-0.0638292282,0.0847128474
0.832,1.42684223,1.84362227,-1.19115782,-0.520390169,22.2650286,-0.142038473,0.520390169,-0.226172773,3.58309608e-05,-3.56095667e-05,3.58940119e-05,0.00264593578,0.169190238,-0.270805928,0.00115357268,3,-0.143954094,0.165225475,-0.0648849363,0.086160714
0.834,1.42451587,1.84260664,-1.14628301,-0.500229147,22.7212661,-0.131506552,0.500229147,-0.217100467,3.47788374e-05,-3.45585359e-05,3.48281697e-05,0.00244750988,0.150743726,-0.250229199,0.00111576289,3,-0.146280459,0.167930315,-0.0659005653,0.0875551845
0.836,1.42228038,1.84163172,-1.10050817,-0.479755231,23.1608323,-0.120934971,0.479755231,-0.20792786,3.37035687e-05,-3.34849812e-05,3.37396806e-05,0.00225351131,0.133089924,-0.230165082,0.00107421218,3,-0.148515945,0.170530526,-0.066875479,0.0888951895
0.838,1.42013753,1.84069813,-1.05386691,-0.458982468,23.5833722,-0.110329635,0.458982468,-0.198660633,3.2606029e-05,-3.23897788e-05,3.26294495e-05,0.00206448661,0.116272751,-0.210664906,0.00102906802,3,-0.150658792,0.173023932,-0.0678090691,0.0901797005
