time,input_angle,output_angle,input_velocity,output_velocity,input_acceleration,input_torque,output_torque,static_reference_torque,deflection_m,span_error_m,closure_m,kinetic_J,input_power_W,output_power_W,equality_power_W,rows,q0,q1,q2
0.534,1.57060929,1.90836276,2.51890024e-13,-3.40522458e-14,-4.30760333e-11,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.29490312e-28,2.35557642e-14,6.81044916e-15,-3.03662133e-14,2,-0.000187032132,0.000205497032,-0.000144446548
0.536,1.57060929,1.90836276,2.06874088e-13,9.23804788e-15,-3.79452529e-11,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,8.99749295e-29,1.93460509e-14,-1.84760958e-15,-1.74984413e-14,2,-0.000187032132,0.000205497032,-0.000144446548
0.538,1.57060929,1.90836276,1.69025812e-13,3.96879121e-14,-3.20733387e-11,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,6.84612339e-29,1.5806629e-14,-7.93758242e-15,-7.86904659e-15,2,-0.000187032132,0.000205497032,-0.000144446548
0.54,1.57060929,1.90836276,1.37812108e-13,6.30466764e-14,-2.8049027e-11,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,5.63774581e-29,1.28876462e-14,-1.26093353e-14,-2.7831093e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.542,1.57060929,1.90836276,1.12055826e-13,8.16416362e-14,-2.08564494e-11,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,5.07284729e-29,1.047902e-14,-1.63283272e-14,5.84930722e-15,2,-0.000187032132,0.000205497032,-0.000144446548
0.544,1.57060929,1.90836276,9.21845278e-14,8.97104601e-14,-1.95309943e-11,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.65505384e-29,8.6207344e-15,-1.7942092e-14,9.32135762e-15,2,-0.000187032132,0.000205497032,-0.000144446548
0.546,1.57060929,1.90836276,7.47876514e-14,9.63387013e-14,-1.3100598e-11,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.32383429e-29,6.99384696e-15,-1.92677403e-14,1.22738933e-14,2,-0.000187032132,0.000205497032,-0.000144446548
0.548,1.57060929,1.90836276,6.23312494e-14,9.26228297e-14,-1.18275136e-11,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.57561982e-29,5.82897324e-15,-1.85245659e-14,1.26955927e-14,2,-0.000187032132,0.000205497032,-0.000144446548
0.55,1.57060929,1.90836276,5.06034403e-14,8.54173153e-14,-1.04021386e-11,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.91656582e-29,4.73223467e-15,-1.70834631e-14,1.23512284e-14,2,-0.000187032132,0.000205497032,-0.000144446548
0.552,1.57060929,1.90836276,3.99320336e-14,8.05937032e-14,-8.84094057e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.45034264e-29,3.7342867e-15,-1.61187406e-14,1.23844539e-14,2,-0.000187032132,0.000205497032,-0.000144446548
0.554,1.57060929,1.90836276,3.18063242e-14,7.78165507e-14,-4.93876082e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.14871321e-29,2.97440232e-15,-1.55633101e-14,1.25889078e-14,2,-0.000187032132,0.000205497032,-0.000144446548
0.556,1.57060929,1.90836276,2.67865434e-14,7.03744063e-14,-5.0451653e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.66014919e-29,2.50497216e-15,-1.40748813e-14,1.15699091e-14,2,-0.000187032132,0.000205497032,-0.000144446548
0.558,1.57060929,1.90836276,2.13645187e-14,6.2349788e-14,-4.88759998e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.26374389e-29,1.99792574e-15,-1.24699576e-14,1.04720318e-14,2,-0.000187032132,0.000205497032,-0.000144446548
0.56,1.57060929,1.90836276,1.65597367e-14,5.67096722e-14,-3.92404029e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.01651091e-29,1.54860144e-15,-1.13419344e-14,9.793333e-15,2,-0.000187032132,0.000205497032,-0.000144446548
0.562,1.57060929,1.90836276,1.27853194e-14,5.30744109e-14,-2.21978715e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,8.70251536e-30,1.19563277e-15,-1.06148822e-14,9.4192494e-15,2,-0.000187032132,0.000205497032,-0.000144446548
0.564,1.57060929,1.90836276,1.03037432e-14,4.88826789e-14,-7.64554569e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,7.3969744e-30,9.63565536e-16,-9.77653579e-15,8.81297025e-15,2,-0.000187032132,0.000205497032,-0.000144446548
0.566,1.57060929,1.90836276,8.78351498e-15,4.20620134e-14,-4.35530716e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,5.76098339e-30,8.21399768e-16,-8.41240267e-15,7.5910029e-15,2,-0.000187032132,0.000205497032,-0.000144446548
0.568,1.57060929,1.90836276,7.1230725e-15,3.45132554e-14,-1.91734404e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.28625745e-30,6.6612172e-16,-6.90265108e-15,6.23652936e-15,2,-0.000187032132,0.000205497032,-0.000144446548
0.57,1.57060929,1.90836276,5.22801649e-15,2.95960314e-14,-1.52379418e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.46380362e-30,4.88903536e-16,-5.91920628e-15,5.43030274e-15,2,-0.000187032132,0.000205497032,-0.000144446548
0.572,1.57060929,1.90836276,3.7900816e-15,2.64314298e-14,4.7418529e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.00815937e-30,3.54433522e-16,-5.28628596e-15,4.93185243e-15,2,-0.000187032132,0.000205497032,-0.000144446548
0.574,1.57060929,1.90836276,3.55665521e-15,2.17040299e-14,-8.71911399e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.83368117e-30,3.32604404e-16,-4.34080597e-15,4.00820157e-15,2,-0.000187032132,0.000205497032,-0.000144446548
0.576,1.57060929,1.90836276,2.58857286e-15,1.7977757e-14,-8.78859664e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.16112883e-30,2.42073151e-16,-3.5955514e-15,3.35347824e-15,2,-0.000187032132,0.000205497032,-0.000144446548
0.578,1.57060929,1.90836276,1.74366749e-15,1.54840405e-14,-6.36060805e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,8.03943122e-31,1.63060924e-16,-3.0968081e-15,2.93374718e-15,2,-0.000187032132,0.000205497032,-0.000144446548
0.58,1.57060929,1.90836276,1.15315111e-15,1.39004396e-14,-1.21072603e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,6.13436845e-31,1.07838155e-16,-2.78008791e-15,2.67224976e-15,2,-0.000187032132,0.000205497032,-0.000144446548
0.582,1.57060929,1.90836276,3.60021375e-16,1.48469597e-14,-2.34176741e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,6.3672036e-31,3.36677828e-17,-2.96939193e-15,2.93572415e-15,2,-0.000187032132,0.000205497032,-0.000144446548
0.584,1.57060929,1.90836276,1.19783905e-15,1.32919623e-14,6.07018625e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.85839599e-31,1.12017196e-16,-2.65839247e-15,2.54637527e-15,2,-0.000187032132,0.000205497032,-0.000144446548
0.586,1.57060929,1.90836276,1.28254141e-15,9.00141785e-15,-4.2399581e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.18659576e-31,1.19938228e-16,-1.80028357e-15,1.68034534e-15,2,-0.000187032132,0.000205497032,-0.000144446548
0.588,1.57060929,1.90836276,7.90113704e-16,5.73020272e-15,-4.6273487e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,9.76506659e-32,7.38883255e-17,-1.14604054e-15,1.07215222e-15,2,-0.000187032132,0.000205497032,-0.000144446548
0.59,1.57060929,1.90836276,3.62062478e-16,3.55372652e-15,-3.07111797e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,5.66308106e-32,3.38586586e-17,-7.10745304e-16,6.76886645e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.592,1.57060929,1.90836276,4.06130136e-16,1.23943283e-15,4.1787643e-14,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.2777521e-32,3.79796927e-17,-2.47886565e-16,2.09906873e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.594,1.57060929,1.90836276,2.95283224e-16,-1.4337064e-15,-2.37509818e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.40352144e-32,2.76137255e-17,2.86741281e-16,-3.14355006e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.596,1.57060929,1.90836276,5.56809359e-17,-3.30334367e-15,-1.88270464e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,5.78153852e-32,5.20706208e-18,6.60668733e-16,-6.65875796e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.598,1.57060929,1.90836276,-1.11251416e-16,-4.50989678e-15,-1.01480665e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,8.30515262e-32,-1.04037948e-17,9.01979357e-16,-8.91575562e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.6,1.57060929,1.90836276,-3.59467108e-16,-3.85721396e-15,4.17746519e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,7.08719373e-32,-3.36159499e-17,7.71442791e-16,-7.37826841e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.602,1.57060929,1.90836276,-1.13135019e-16,-4.61390998e-15,9.19189854e-14,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,8.6539175e-32,-1.05799419e-17,9.22781997e-16,-9.12202055e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.604,1.57060929,1.90836276,-1.56015816e-16,-3.87021561e-15,2.82515839e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,7.23933088e-32,-1.45899853e-17,7.74043121e-16,-7.59453136e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.606,1.57060929,1.90836276,-5.83776508e-18,-4.65291493e-15,3.91374017e-14,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,8.85353015e-32,-5.45924826e-19,9.30582987e-16,-9.30037062e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.608,1.57060929,1.90836276,-7.6830618e-17,-3.97162848e-15,2.45478915e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,7.61021632e-32,-7.18489716e-18,7.94325695e-16,-7.87140798e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.61,1.57060929,1.90836276,4.27845576e-17,-4.74652681e-15,1.29939279e-14,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,9.17987824e-32,4.00104352e-18,9.49305362e-16,-9.53306406e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.612,1.57060929,1.90836276,-6.54784093e-16,-2.83268394e-15,-1.87879548e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.83579214e-32,-6.12328326e-17,5.66536788e-16,-5.05303955e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.614,1.57060929,1.90836276,-1.25573435e-15,2.69301729e-15,7.89225936e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.45614032e-32,-1.17431336e-16,-5.38603458e-16,6.56034795e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.616,1.57060929,1.90836276,5.85728343e-16,2.17295129e-15,6.51367449e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.32133002e-32,5.47750105e-17,-4.34590259e-16,3.79815248e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.618,1.57060929,1.90836276,8.24062062e-16,-5.20990577e-16,-2.11692552e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.99464549e-33,7.70630424e-17,1.04198115e-16,-1.81261158e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.62,1.57060929,1.90836276,1.57083115e-16,-1.63133148e-15,-3.41982377e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,8.52057594e-33,1.4689795e-17,3.26266297e-16,-3.40956092e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.622,1.57060929,1.90836276,3.29736236e-16,-2.74687305e-15,-2.32957688e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.02978416e-32,3.08356357e-17,5.4937461e-16,-5.80210245e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.624,1.57060929,1.90836276,-9.27456165e-16,1.18222557e-15,6.23607297e-15,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,6.83257967e-33,-8.67320521e-17,-2.36445114e-16,3.23177166e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.626,1.57060929,1.90836276,4.33621089e-16,8.20779699e-16,5.31016145e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.06311327e-33,4.05505385e-17,-1.6415594e-16,1.23605401e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.628,1.57060929,1.90836276,6.14898721e-16,-1.46231003e-15,-1.75962938e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,9.28323694e-33,5.75029095e-17,2.92462007e-16,-3.49964916e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.63,1.57060929,1.90836276,-7.47171944e-16,6.49157919e-16,-3.87523491e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.23030425e-33,-6.9872581e-17,-1.29831584e-16,1.99704165e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.632,1.57060929,1.90836276,3.64540698e-16,3.1891601e-16,-3.12318604e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.10179162e-33,3.4090412e-17,-6.37832021e-17,2.96927901e-17,2,-0.000187032132,0.000205497032,-0.000144446548
0.634,1.57060929,1.90836276,3.44748737e-16,-7.49819616e-16,3.41511688e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.74596446e-33,3.22395457e-17,1.49963923e-16,-1.82203469e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.636,1.57060929,1.90836276,-6.47599279e-16,3.3191766e-16,-5.44584997e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.42744692e-33,-6.0560937e-17,-6.63835321e-17,1.26944469e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.638,1.57060929,1.90836276,1.9995766e-16,1.35904801e-15,9.02092168e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,6.11284573e-33,1.86992538e-17,-2.71809601e-16,2.53110348e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.64,1.57060929,1.90836276,6.27201769e-16,-9.57846015e-16,-1.11353873e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.10091939e-33,5.86534421e-17,1.91569203e-16,-2.50222645e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.642,1.57060929,1.90836276,-1.88930264e-16,-1.66253544e-15,-1.55792982e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.02634171e-32,-1.76680151e-17,3.32507089e-16,-3.14839073e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.644,1.57060929,1.90836276,-9.47799382e-16,2.19375393e-15,2.47753138e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.41850814e-32,-8.86344698e-17,-4.38750787e-16,5.27385257e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.646,1.57060929,1.90836276,5.23097268e-16,2.38305781e-16,2.38062398e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.4625166e-33,4.89179988e-17,-4.76611562e-17,-1.25684261e-18,2,-0.000187032132,0.000205497032,-0.000144446548
0.648,1.57060929,1.90836276,1.45956524e-16,-9.63046675e-16,-2.69742663e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.2168153e-33,1.364928e-17,1.92609335e-16,-2.06258615e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.65,1.57060929,1.90836276,-6.67347841e-16,6.38756599e-16,-4.67275631e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.10762335e-32,-6.24077449e-17,-1.2775132e-16,1.90159065e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.652,1.57060929,1.90836276,3.88217829e-16,2.74710401e-16,4.52851257e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.57879392e-33,3.63046042e-17,-5.49420801e-17,1.8637476e-17,2,-0.000187032132,0.000205497032,-0.000144446548
0.654,1.57060929,1.90836276,5.33273858e-16,-1.85495986e-15,-2.49438525e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.07361727e-32,4.98696734e-17,3.70991972e-16,-4.20861646e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.656,1.57060929,1.90836276,-8.59272083e-16,1.7048919e-15,2.27687999e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,9.13941231e-33,-8.0355745e-17,-3.40978379e-16,4.21334124e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.658,1.57060929,1.90836276,4.83577255e-16,-1.59544708e-16,2.14818311e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.85372647e-33,4.52222426e-17,3.19089416e-17,-7.71311842e-17,2,-0.000187032132,0.000205497032,-0.000144446548
0.66,1.57060929,1.90836276,-1.36378037e-16,-1.00465196e-15,-1.51775386e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,5.79714347e-33,-1.27535375e-17,2.00930391e-16,-1.88176854e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.662,1.57060929,1.90836276,-2.59562358e-16,1.40325362e-15,1.44519095e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,5.71952066e-33,-2.42732507e-17,-2.80650723e-16,3.04923974e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.664,1.57060929,1.90836276,3.29480547e-16,-3.93574407e-16,-4.19554508e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,9.29278476e-34,3.08117247e-17,7.87148814e-17,-1.09526606e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.666,1.57060929,1.90836276,2.55227408e-16,-1.27248594e-15,-2.00344291e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,6.60124493e-33,2.38678632e-17,2.54497189e-16,-2.78365052e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.668,1.57060929,1.90836276,-1.97543074e-16,1.03140643e-15,1.3254951e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,5.04575815e-33,-1.84734511e-17,-2.06281286e-16,2.24754737e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.67,1.57060929,1.90836276,5.2171313e-16,-9.89049975e-16,1.57385594e-14,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.51736736e-33,4.87885596e-17,1.97809995e-16,-2.46598555e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.672,1.57060929,1.90836276,-7.28414032e-16,1.03140643e-15,1.95828882e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.60073826e-33,-6.81184148e-17,-2.06281286e-16,2.743997e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.674,1.57060929,1.90836276,4.25639606e-16,-7.42018626e-16,1.70421021e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.12973927e-33,3.98041416e-17,1.48403725e-16,-1.88207867e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.676,1.57060929,1.90836276,-7.20253542e-16,1.24723382e-15,-3.53078246e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,5.04794804e-33,-6.73552779e-17,-2.49446763e-16,3.16802041e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.678,1.57060929,1.90836276,4.03510948e-16,7.27167819e-16,4.69736575e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.03390752e-33,3.77347565e-17,-1.45433564e-16,1.07698807e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.68,1.57060929,1.90836276,1.70229192e-16,-5.31391897e-16,-2.23231419e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,2.9311279e-33,1.59191644e-17,1.06278379e-16,-1.22197544e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.682,1.57060929,1.90836276,3.96816578e-16,-1.98497636e-15,-2.33399744e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.08231025e-32,3.71087254e-17,3.96995272e-16,-4.34103998e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.684,1.57060929,1.90836276,-8.78394613e-16,1.65028497e-15,2.29302633e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.05895278e-32,-8.21440088e-17,-3.30056993e-16,4.12201002e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.686,1.57060929,1.90836276,4.81654674e-16,-1.88148338e-16,2.09213413e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,7.92536852e-34,4.50424504e-17,3.76296676e-17,-8.2672118e-17,2,-0.000187032132,0.000205497032,-0.000144446548
0.688,1.57060929,1.90836276,-1.37377655e-16,-1.01245295e-15,-1.51792823e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.59133684e-33,-1.28470179e-17,2.02490589e-16,-1.89643571e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.69,1.57060929,1.90836276,-2.57702492e-16,1.40325362e-15,1.44949782e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,5.46076557e-33,-2.40993233e-17,-2.80650723e-16,3.04750047e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.692,1.57060929,1.90836276,3.28254683e-16,-3.96174737e-16,-4.21887788e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,7.59098816e-34,3.06970867e-17,7.92349474e-17,-1.09932034e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.694,1.57060929,1.90836276,2.499251e-16,-1.27248594e-15,-1.99616333e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,6.93217355e-33,2.33720122e-17,2.54497189e-16,-2.77869201e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.696,1.57060929,1.90836276,-1.99252584e-16,1.03920742e-15,1.33224736e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,5.2999732e-33,-1.86333178e-17,-2.07841484e-16,2.26474801e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.698,1.57060929,1.90836276,5.25948835e-16,-9.86449645e-16,8.35776461e-15,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.44665347e-33,4.9184666e-17,1.97289929e-16,-2.46474595e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.7,1.57060929,1.90836276,-7.28957862e-16,1.02620577e-15,-3.72068929e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.57945281e-33,-6.81692717e-17,-2.05241154e-16,2.73410425e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.702,1.57060929,1.90836276,3.76360074e-16,5.6334703e-16,4.72736873e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.69665613e-33,3.51957136e-17,-1.12669406e-16,7.74736924e-17,2,-0.000187032132,0.000205497032,-0.000144446548
0.704,1.57060929,1.90836276,5.35604298e-16,-1.65993511e-15,-9.50429241e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.30844617e-32,5.0087607e-17,3.31987023e-16,-3.8207463e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.706,1.57060929,1.90836276,-9.99819826e-16,1.57227507e-15,2.45366606e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,1.53473778e-32,-9.3499217e-17,-3.14455013e-16,4.0795423e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.708,1.57060929,1.90836276,4.59287965e-16,-1.64745368e-16,2.62792967e-13,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,4.144998e-34,4.29508038e-17,3.29490736e-17,-7.58998773e-17,2,-0.000187032132,0.000205497032,-0.000144446548
0.71,1.57060929,1.90836276,-1.30929293e-16,-9.89049975e-16,-1.51882997e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,3.29951232e-33,-1.22439924e-17,1.97809995e-16,-1.85566003e-16,2,-0.000187032132,0.000205497032,-0.000144446548
0.712,1.57060929,1.90836276,-2.57838262e-16,1.44225857e-15,1.45318541e-12,0.0935160662,-0.2,0.0935157222,-1.1398186e-05,1.13945834e-05,1.14681603e-05,5.64452292e-33,-2.411202e-17,-2.88451713e-16,3.12563733e-16,2,-0.000187032132,0.000205497032,-0.000144446548
