time,input_angle,output_angle,input_velocity,output_velocity,input_acceleration,input_torque,output_torque,static_reference_torque,deflection_m,span_error_m,closure_m,kinetic_J,input_power_W,output_power_W,equality_power_W,rows,q0,q1,q2
0.588,1.67367902,1.9574128,0.936577729,0.455514227,-13.1220201,0.16692224,-0.455514227,0.220979001,-2.91911431e-05,2.91716428e-05,2.93282174e-05,0.00183346251,0.156335653,-0.207493211,0.000491230339,2,0.102882695,-0.115470546,0.0489056015
0.59,1.67551907,1.95830817,0.909966237,0.442923661,-13.6104692,0.158821167,-0.442923661,0.214990373,-2.86955156e-05,2.86751755e-05,2.8829186e-05,0.00173208712,0.144521899,-0.19618137,0.000505306449,2,0.104722739,-0.117516288,0.0498009696
0.592,1.67730467,1.95917774,0.882383306,0.4298383,-14.0915373,0.150498656,-0.4298383,0.208750616,-2.81711281e-05,2.81500116e-05,2.83013198e-05,0.00162990969,0.132797501,-0.184760964,0.000516545353,2,0.106508344,-0.119500865,0.050670537
0.594,1.67903391,1.96002052,0.853844065,0.41626531,-14.5647357,0.141960484,-0.41626531,0.202263134,-2.7618141e-05,2.7596319e-05,2.77447833e-05,0.00152732467,0.121212116,-0.173276808,0.000524839454,2,0.108237584,-0.121422198,0.051513323
0.596,1.6807049,1.96083556,0.824364617,0.40221242,-15.0295801,0.13321273,-0.40221242,0.195531652,-2.70367451e-05,2.70142957e-05,2.71597707e-05,0.00142473543,0.109815861,-0.161774831,0.000530090481,2,0.109908569,-0.123278242,0.0523283618
0.598,1.68231576,1.96162191,0.793962031,0.387687922,-15.4855913,0.124261774,-0.387687922,0.188560212,-2.64271616e-05,2.64041693e-05,2.65465058e-05,0.0013225529,0.0986591302,-0.150301925,0.000532210061,2,0.111519438,-0.12506699,0.0531147041
0.6,1.68386469,1.96237862,0.76265433,0.372700662,-15.9322955,0.115114284,-0.372700662,0.181353172,-2.57896419e-05,2.57661973e-05,2.59052425e-05,0.00122119424,0.0877924074,-0.138905784,0.000531120256,2,0.113068367,-0.126786474,0.0538714174
0.602,1.6853499,1.96310479,0.730460478,0.357260037,-16.3692248,0.10577722,-0.357260037,0.173915202,-2.51244679e-05,2.51006671e-05,2.52362644e-05,0.00112108143,0.0772660784,-0.127634734,0.000526754075,2,0.11455357,-0.128434768,0.054597588
0.604,1.68676963,1.96379952,0.697400374,0.341375983,-16.7959179,0.0962578162,-0.341375983,0.166251283,-2.44319516e-05,2.44078957e-05,2.45398848e-05,0.00102263975,0.067130237,-0.116537562,0.000519055929,2,0.1159733,-0.130009986,0.0552923215
0.606,1.68812218,1.96446195,0.66349483,0.325058975,-17.2119205,0.0865635842,-0.325058975,0.158366698,-2.37124356e-05,2.36882297e-05,2.38164468e-05,0.000926296342,0.0574344906,-0.105663337,0.000507982064,2,0.117325849,-0.131510292,0.055954744
0.608,1.68940588,1.96509121,0.628765565,0.308320014,-17.6167859,0.0767022994,-0.308320014,0.150267033,-2.29662927e-05,2.29420454e-05,2.30663228e-05,0.000832478667,0.0482277647,-0.095061231,0.000493500931,2,0.118609554,-0.132933893,0.0565840033
0.61,1.69061912,1.96568647,0.593235184,0.291170618,-18.010075,0.0666819956,-0.291170618,0.141958169,-2.21939256e-05,2.21697482e-05,2.22899148e-05,0.000741612937,0.0395581059,-0.0847803288,0.000475593524,2,0.119822796,-0.134279044,0.0571792698
0.612,1.69176033,1.96624694,0.556927163,0.273622816,-18.3913574,0.0565109565,-0.273622816,0.133446277,-2.13957668e-05,2.13717725e-05,2.14876538e-05,0.000654122558,0.0314724867,-0.0748694456,0.00045425366,2,0.120964001,-0.135544052,0.0577397376
0.614,1.69282797,1.96677183,0.519865834,0.255689136,-18.7602115,0.0461977075,-0.255689136,0.124737814,-2.05722788e-05,2.05485816e-05,2.066e-05,0.000570426544,0.0240166097,-0.0653769342,0.000429488218,2,0.122031644,-0.136727275,0.0582646254
0.616,1.69382058,1.96726038,0.482076362,0.237382593,-19.1162252,0.0357510069,-0.237382593,0.115839515,-1.97239529e-05,1.97006673e-05,1.98074419e-05,0.000490937921,0.0172347153,-0.0563504954,0.000401317317,2,0.123024251,-0.137827122,0.0587531777
0.618,1.69473672,1.96771187,0.443584734,0.218716681,-19.458996,0.0251798367,-0.218716681,0.106758386,-1.88513099e-05,1.88285495e-05,1.89304966e-05,0.000416062135,0.0111693911,-0.0478369864,0.000369774448,2,0.123940397,-0.138842059,0.0592046656
0.62,1.69557504,1.96812559,0.404417729,0.199705358,-19.7881318,0.0144933935,-0.199705358,0.0975017023,-1.79548991e-05,1.79327759e-05,1.80297093e-05,0.000346195464,0.0058613853,-0.0398822302,0.000334906551,2,0.124778711,-0.139770608,0.0596183877
0.622,1.6963342,1.96850087,0.364602907,0.180363038,-20.1032511,0.0037010788,-0.180363038,0.088076994,-1.70352979e-05,1.70139215e-05,1.71056527e-05,0.000281723441,0.00134942409,-0.0325308256,0.000296774037,2,0.125537877,-0.140611349,0.059993671
0.624,1.69701296,1.96883707,0.324168579,0.160704573,-20.4039835,-0.00718751122,-0.160704573,0.0784920438,-1.60931117e-05,1.60725883e-05,1.61589272e-05,0.000223019292,-0.0023299653,-0.0258259599,0.000255450755,2,0.126216634,-0.14136292,0.0603298723
0.626,1.69761011,1.96913358,0.28314379,0.140745243,-20.6899701,-0.0181625955,-0.140745243,0.068754877,-1.51289733e-05,1.51094047e-05,1.51901598e-05,0.000170442399,-0.00514262613,-0.0198092234,0.000211023902,2,0.12681378,-0.14202402,0.060626378
0.628,1.6981245,1.96938981,0.241558295,0.12050074,-20.960864,-0.0292142187,-0.12050074,0.0588737539,-1.41435422e-05,1.41250252e-05,1.42000042e-05,0.000124336796,-0.00705693686,-0.0145204283,0.000163593882,2,0.127328171,-0.142593411,0.0608826062
0.63,1.69855505,1.96960521,0.199442531,0.0999871556,-21.2163306,-0.0403322621,-0.0999871556,0.0488571614,-1.31375041e-05,1.31201297e-05,1.31891404e-05,8.50296978e-05,-0.00804396843,-0.00999743129,0.000113274108,2,0.127758724,-0.143069917,0.0610980065
0.632,1.69890074,1.96977926,0.156827596,0.0792209654,-21.4560479,-0.0515064541,-0.0792209654,0.0387138036,-1.21115706e-05,1.20954227e-05,1.21582744e-05,5.28300677e-05,-0.0080776334,-0.00627596136,6.01907441e-05,2,0.128104415,-0.143452428,0.0612720612
0.634,1.69916062,1.96991149,0.113745224,0.0582190128,-21.679707,-0.062726382,-0.0582190128,0.0284525935,-1.10664781e-05,1.10516335e-05,1.11081376e-05,2.8027242e-05,-0.00713482635,-0.00338945345,4.48240355e-06,2,0.128364288,-0.143739898,0.0614042862
0.636,1.69933377,1.97000143,0.0702277531,0.0369984935,-21.8870123,-0.0739815029,-0.0369984935,0.0180826431,-1.00029875e-05,9.98951452e-06,1.00394875e-05,1.08896006e-05,-0.00519555472,-0.00136888852,-5.37002163e-05,2,0.128537447,-0.143931349,0.0614942314
0.638,1.69941939,1.97004868,0.0263081054,0.0155769398,-22.0776822,-0.0852611556,-0.0155769398,0.0076132539,-8.9218834e-06,8.90984163e-06,8.95310769e-06,1.66330211e-06,-0.00224305947,-0.000242641053,-0.000114194746,2,0.128623063,-0.144025873,0.0615414814
0.64,1.6994167,1.97005286,-0.0179802454,-0.00602779695,-22.2514489,-0.0965545726,0.00602779695,-0.00294609308,-7.82397333e-06,7.81341288e-06,7.84980935e-06,5.71081546e-07,0.00173607491,-3.6334336e-05,-0.00017682761,2,0.128620374,-0.144022627,0.0615456566
0.642,1.69932501,1.97001362,-0.0626033006,-0.0277975629,-22.4080591,-0.107850892,0.0277975629,-0.0135857475,-6.71008702e-06,6.70104807e-06,6.73043494e-06,7.81112071e-06,0.0067518218,-0.000772704506,-0.00024141454,2,0.128528685,-0.143920842,0.0615064132
0.644,1.69914369,1.96993065,-0.107526566,-0.0497139199,-22.5472743,-0.119139169,0.0497139199,-0.0242959001,-5.58107565e-06,5.57358796e-06,5.5958668e-06,2.35559935e-05,0.0128106257,-0.00247147383,-0.000307761139,2,0.128347368,-0.14371982,0.061423444
0.646,1.69887219,1.96980368,-0.152715082,-0.0717581628,-22.6688706,-0.13040839,0.0717581628,-0.0350665937,-4.43781101e-06,4.43189359e-06,4.44705105e-06,4.79516927e-05,0.0199153279,-0.00514923393,-0.000375663491,2,0.128075868,-0.143418933,0.0612964794
0.648,1.69851002,1.96963249,-0.198133451,-0.0939113386,-22.7726398,-0.141647485,0.0939113386,-0.0458877341,-3.28118467e-06,3.27684547e-06,3.28507432e-06,8.11167417e-05,0.028065105,-0.00881933952,-0.000444908817,2,0.127713698,-0.143017628,0.0611252871
0.65,1.69805677,1.96941688,-0.243745872,-0.116154265,-22.858389,-0.152845338,0.116154265,-0.0567491012,-2.11210711e-06,2.10934288e-06,2.11150249e-06,0.000123141397,0.0372554203,-0.0134918132,-0.00051527617,2,0.127260443,-0.142515426,0.0609096733
0.652,1.69751209,1.96915668,-0.289516171,-0.138467548,-22.9259409,-0.163990805,0.138467548,-0.0676403608,-9.31506869e-07,9.30303026e-07,9.31331384e-07,0.000174086946,0.0474779898,-0.0191732619,-0.000586537175,2,0.12671576,-0.141911923,0.0606494827
0.654,1.69687571,1.9688518,-0.335407828,-0.160831605,-22.9751343,-0.175072721,0.160831605,-0.0785510761,2.5967037e-07,-2.59339729e-07,3.18691475e-07,0.000233985099,0.058720761,-0.0258668053,-0.000658456802,2,0.126079379,-0.141206788,0.0603445989
0.656,1.69614743,1.96850215,-0.381384015,-0.183226682,-23.0058243,-0.186079919,0.183226682,-0.0894707202,1.46046271e-06,-1.4586347e-06,1.49524081e-06,0.000302837488,0.0709679066,-0.033572017,-0.000730794183,2,0.125351104,-0.140399771,0.0599949451
0.658,1.69532714,1.96810769,-0.427407628,-0.205632873,-23.0178821,-0.19700124,0.205632873,-0.100388688,2.66989299e-06,-2.66661573e-06,2.70849934e-06,0.000380615265,0.0841998327,-0.0422848784,-0.000803303453,2,0.124530811,-0.139490695,0.0596004842
0.66,1.69441478,1.96766842,-0.473441314,-0.228030143,-23.0111958,-0.20782555,0.228030143,-0.111294308,3.88696968e-06,-3.88230202e-06,3.93182122e-06,0.000467258814,0.0983932015,-0.0519977463,-0.000875734625,2,0.123618452,-0.138479462,0.0591612189
0.662,1.69341038,1.96718439,-0.519447512,-0.250398349,-22.9856698,-0.218541751,0.250398349,-0.122176858,5.11068795e-06,-5.10469901e-06,5.1626611e-06,0.000562677568,0.113520969,-0.0626993333,-0.000947834494,2,0.122614054,-0.137366053,0.0586771922
0.664,1.69231405,1.96665569,-0.565388479,-0.272717258,-22.9412258,-0.229138796,0.272717258,-0.133025574,6.34003055e-06,-6.33279927e-06,6.39963909e-06,0.000666749937,0.129552435,-0.074374703,-0.00101934756,2,0.12151772,-0.136150526,0.0581484876
0.666,1.69112595,1.96608243,-0.611226333,-0.294966572,-22.8778021,-0.239605704,0.294966572,-0.143829666,7.57396889e-06,-7.56558338e-06,7.64159715e-06,0.000779323359,0.146453316,-0.0870052788,-0.00109001699,2,0.120329627,-0.134833018,0.057575229
0.668,1.68984635,1.96546478,-0.656923076,-0.317125949,-22.7953545,-0.249931575,0.317125949,-0.15457833,8.81146401e-06,-8.80202086e-06,8.88743804e-06,0.000900214451,0.164185819,-0.100568867,-0.00115958556,2,0.119050028,-0.133413748,0.056957581
0.67,1.68847558,1.96480295,-0.702440639,-0.339175022,-22.6938556,-0.260105602,0.339175022,-0.165260766,1.00514676e-05,-1.00410711e-05,1.01360823e-05,0.00102920929,0.182708745,-0.115039695,-0.00122779666,2,0.117679254,-0.131893012,0.0562957489
0.672,1.68701404,1.96409718,-0.747740909,-0.361093426,-22.5732957,-0.270117089,0.361093426,-0.175866184,1.12929231e-05,-1.12816843e-05,1.13864536e-05,0.00116606381,0.201977598,-0.130388462,-0.00129439526,2,0.11621771,-0.130271187,0.0555899789
0.674,1.68546221,1.96334776,-0.792785766,-0.382860819,-22.4336823,-0.279955462,0.382860819,-0.186383824,1.25347665e-05,-1.25228023e-05,1.26374735e-05,0.0013105043,0.221944706,-0.146582407,-0.00135912893,2,0.11466588,-0.12854873,0.0548405576
0.676,1.68382065,1.96255501,-0.837537119,-0.404456904,-22.2750402,-0.289610289,0.404456904,-0.196802971,1.37759277e-05,-1.37633597e-05,1.38880594e-05,0.00146222801,0.242559367,-0.163585387,-0.00142174884,2,0.11302432,-0.126726178,0.0540478125
0.678,1.68208999,1.96171931,-0.881956941,-0.425861451,-22.0974119,-0.299071288,0.425861451,-0.207112964,1.50153314e-05,-1.5002285e-05,1.5137124e-05,0.00162090394,0.263767998,-0.181357975,-0.00148201076,2,0.111293666,-0.124804151,0.0532121115
0.68,1.68027096,1.96084106,-0.9260073,-0.447054322,-21.9008571,-0.308328349,0.447054322,-0.217303216,1.62518982e-05,-1.62385011e-05,1.63835754e-05,0.00178617364,0.285514302,-0.199857567,-0.00153967604,2,0.109474629,-0.122783345,0.0523338629
0.682,1.67836432,1.95992072,-0.9696504,-0.468015497,-21.6854532,-0.317371546,0.468015497,-0.227363224,1.74845456e-05,-1.74709268e-05,1.76263178e-05,0.0019576522,0.307739446,-0.219038505,-0.00159451262,2,0.107567994,-0.120664541,0.051413515
0.684,1.67637095,1.95895876,-1.01284861,-0.48872509,-21.451295,-0.326191148,0.48872509,-0.23728259,1.8712189e-05,-1.86984773e-05,1.88642521e-05,0.00213492929,0.330382251,-0.238852214,-0.00164629601,2,0.105574623,-0.118448598,0.0504515561
0.686,1.67429178,1.95795572,-1.0555645,-0.509163382,-21.1984947,-0.334777643,0.509163382,-0.247051029,1.99337429e-05,-1.99200657e-05,2.00962767e-05,0.00231757038,0.353379396,-0.259247349,-0.00169481026,2,0.103495452,-0.116136455,0.0494485142
0.688,1.67212782,1.95691216,-1.09776089,-0.529310835,-20.9271818,-0.343121744,0.529310835,-0.256658388,2.11481222e-05,-2.11346041e-05,2.13212889e-05,0.00250511798,0.37666563,-0.28016996,-0.00173984885,2,0.101331494,-0.113729132,0.0484049561
0.69,1.66988016,1.95582869,-1.13940085,-0.549148126,-20.6375033,-0.351214409,0.549148126,-0.266094661,2.23542425e-05,-2.2341004e-05,2.25381851e-05,0.00269709305,0.400173996,-0.301563664,-0.00178121568,2,0.0990838323,-0.111227729,0.0473214879
0.692,1.66754995,1.95470596,-1.18044778,-0.568656162,-20.3296234,-0.359046854,0.568656162,-0.275350004,2.35510221e-05,-2.35381779e-05,2.37458627e-05,0.00289299644,0.423836061,-0.32336983,-0.0018187259,2,0.0967536264,-0.108633424,0.0461987537
0.694,1.66513843,1.95354464,-1.2208654,-0.587816109,-20.0037232,-0.366610568,0.587816109,-0.284414748,2.47373825e-05,-2.47250404e-05,2.49432205e-05,0.00309231046,0.447582159,-0.345527777,-0.0018522068,2,0.0943421077,-0.105947477,0.0450374356
0.696,1.66264691,1.95234546,-1.26061782,-0.606609413,-19.6600012,-0.373897328,0.606609413,-0.293279416,2.59122495e-05,-2.5900509e-05,2.61291603e-05,0.00329450054,0.471341636,-0.36797498,-0.0018814986,2,0.0918505797,-0.103171223,0.043838253
0.698,1.66007674,1.95110916,-1.29966956,-0.625017827,-19.2986725,-0.380899209,0.625017827,-0.301934738,2.70745545e-05,-2.70635054e-05,2.73025876e-05,0.00349901694,0.495043109,-0.390647284,-0.00190645527,2,0.0892804171,-0.100306076,0.0426019621
0.7,1.65742939,1.94983656,-1.33798558,-0.64302343,-18.9199691,-0.387608604,0.64302343,-0.310371664,2.82232356e-05,-2.82129563e-05,2.84624128e-05,0.00370529657,0.518614722,-0.413479132,-0.0019269452,2,0.0866330653,-0.0973535305,0.0413293551
0.702,1.65470637,1.94852846,-1.3755313,-0.660608655,-18.5241396,-0.394018234,0.660608655,-0.318581383,2.93572382e-05,-2.9347795e-05,2.96075528e-05,0.00391276479,0.541984413,-0.436403796,-0.00194285193,2,0.083910039,-0.0943151542,0.0400212597
0.704,1.65190925,1.94718574,-1.41227267,-0.677756309,-18.111449,-0.40012116,0.677756309,-0.326555331,3.04755166e-05,-3.04669623e-05,3.07369314e-05,0.00412083743,0.56508018,-0.459353615,-0.00195407474,2,0.0811129213,-0.0911925925,0.0386785381
0.706,1.64903969,1.94580929,-1.44817619,-0.694449597,-17.6821783,-0.405910799,0.694449597,-0.334285211,3.1577035e-05,-3.15694073e-05,3.18494812e-05,0.00432892267,0.587830352,-0.482260243,-0.00196052927,2,0.0782433631,-0.087987566,0.0373020866
0.708,1.64609941,1.94440004,-1.4832089,-0.710672144,-17.2366249,-0.411380932,0.710672144,-0.341763005,3.2660768e-05,-3.26540892e-05,3.29441442e-05,0.00453642312,0.610163858,-0.505054896,-0.00196214797,2,0.0753030812,-0.0847018699,0.0358928344
0.71,1.64309018,1.94295895,-1.51733847,-0.726408017,-16.7751017,-0.41652572,0.726408017,-0.348980986,3.37257024e-05,-3.37199779e-05,3.40198734e-05,0.00474273787,0.6320105,-0.527668607,-0.00195888057,2,0.0722938578,-0.0813373728,0.034451743
0.712,1.64001387,1.94148701,-1.55053322,-0.741641749,-16.2979372,-0.421339712,0.741641749,-0.355931735,3.4770838e-05,-3.47660553e-05,3.50756338e-05,0.00494726454,0.653301222,-0.550032483,-0.00195069447,2,0.0692175389,-0.0778960161,0.0329798052
0.714,1.63687236,1.93998525,-1.58276211,-0.756358357,-15.8054753,-0.425817859,0.756358357,-0.362608149,3.57951883e-05,-3.57913167e-05,3.61104037e-05,0.00514940144,0.673968374,-0.572077964,-0.00193757501,2,0.0660760331,-0.0743798126,0.031478044
0.716,1.63366764,1.93845471,-1.61399482,-0.770543366,-15.2980747,-0.429955517,0.770543366,-0.369003459,3.6797782e-05,-3.67947717e-05,3.71231759e-05,0.00534854964,0.693945977,-0.593737078,-0.00191952573,2,0.06287131,-0.0707908459,0.0299475118
0.718,1.63040173,1.93689649,-1.64420174,-0.784182825,-14.7761089,-0.433748465,0.784182825,-0.375111238,3.77776639e-05,-3.77754453e-05,3.81129587e-05,0.00554411513,0.71316998,-0.614942704,-0.0018965685,2,0.0596053991,-0.0671312685,0.0283892895
0.72,1.62707672,1.93531169,-1.67335403,-0.797263333,-14.239966,-0.437192906,0.797263333,-0.380925413,3.87338958e-05,-3.87323796e-05,3.90787775e-05,0.00573551093,0.731578513,-0.635628822,-0.00186874361,2,0.0562803883,-0.0634033012,0.0268044848
0.722,1.62369475,1.93370143,-1.70142365,-0.809772049,-13.690048,-0.440285478,0.809772049,-0.386440278,3.96655577e-05,-3.96646341e-05,4.00196756e-05,0.00592215918,0.749112125,-0.655730772,-0.00183610976,2,0.0528984219,-0.0596092315,0.025194232
0.724,1.62025803,1.93206689,-1.72838334,-0.821696719,-13.1267706,-0.443023262,0.821696719,-0.3916505,4.05717488e-05,-4.05712878e-05,4.0934716e-05,0.00610349323,0.765714025,-0.675185498,-0.00179874396,2,0.0494616995,-0.0557514123,0.0235596898
0.726,1.6167688,1.93040924,-1.75420671,-0.833025686,-12.5505631,-0.445403783,0.833025686,-0.396551132,4.14515884e-05,-4.14514397e-05,4.18229818e-05,0.00627895971,0.781330305,-0.693931793,-0.00175674138,2,0.045972474,-0.0518322604,0.0219020412
0.728,1.61322938,1.92872969,-1.77886823,-0.843747911,-11.9618677,-0.447425019,0.843747911,-0.401137621,4.23042168e-05,-4.23042102e-05,4.26835781e-05,0.00644802052,0.795910153,-0.711910537,-0.00171021508,2,0.0424330502,-0.047854255,0.0202224914
0.73,1.60964211,1.92702947,-1.80234327,-0.853852986,-11.3611394,-0.449085405,0.853852986,-0.405405815,4.31287969e-05,-4.31287422e-05,4.3515633e-05,0.0066101548,0.809406055,-0.729064921,-0.00165929565,2,0.0388457827,-0.0438199362,0.0185222671
0.732,1.6060094,1.92530982,-1.82460809,-0.86333115,-10.7488453,-0.450383832,0.86333115,-0.409351969,4.39245142e-05,-4.39242025e-05,4.43182986e-05,0.00676486086,0.821773985,-0.745340674,-0.00160413086,2,0.0352130742,-0.0397319033,0.0168026147
0.734,1.6023337,1.923572,-1.84563994,-0.8721733,-10.1254646,-0.451319652,0.8721733,-0.412972754,4.46905787e-05,-4.46897824e-05,4.50907522e-05,0.00691165796,0.832973576,-0.760686266,-0.00154488507,2,0.0315373738,-0.0355928131,0.0150647997
0.736,1.5986175,1.92181731,-1.86541701,-0.880371008,-9.4914876,-0.451892678,0.880371008,-0.41626526,4.54262254e-05,-4.54246993e-05,4.58321979e-05,0.00705008814,0.842968287,-0.775053111,-0.0014817387,2,0.0278211749,-0.0314053781,0.0133101046
0.738,1.59486334,1.92004703,-1.88391847,-0.887916524,-8.84741595,-0.452103185,0.887916524,-0.419227,4.6130715e-05,-4.61281975e-05,4.65418669e-05,0.0071797179,0.851725539,-0.788395753,-0.00141488754,2,0.0240670132,-0.0271723648,0.0115398282
0.74,1.59107379,1.91826249,-1.90112451,-0.894802795,-8.19376169,-0.451951905,0.894802795,-0.421855915,4.68033353e-05,-4.67995496e-05,4.72190195e-05,0.00730013977,0.859216845,-0.800672041,-0.00134454201,2,0.0202774648,-0.0228965917,0.00975528381
0.742,1.58725147,1.916465,-1.91701638,-0.901023466,-7.53104698,-0.451440026,0.901023466,-0.424150375,4.74434021e-05,-4.74380571e-05,4.78629456e-05,0.00741097382,0.865417922,-0.811843287,-0.00127092638,2,0.0164551441,-0.0185809274,0.00795779792
0.744,1.58339903,1.91465591,-1.93157633,-0.906572895,-6.8598036,-0.45056919,0.906572895,-0.426109179,4.80502595e-05,-4.80430517e-05,4.84729659e-05,0.00751186908,0.870308781,-0.821874414,-0.00119427782,2,0.012602702,-0.0142282884,0.00614870891
0.746,1.57951915,1.91283657,-1.94478772,-0.91144615,-6.1805725,-0.449341486,0.91144615,-0.427731558,4.86232815e-05,-4.86138963e-05,4.90484331e-05,0.00760250484,0.873873803,-0.830734085,-0.0011148455,2,0.00872282316,-0.00984163725,0.00432936555
0.748,1.57561455,1.91100833,-1.95663498,-0.915639023,-5.49390323,-0.447759444,0.915639023,-0.429017171,4.9161872e-05,-4.91499859e-05,4.95887326e-05,0.0076825918,0.876101791,-0.83839482,-0.00103288956,2,0.00481822434,-0.00542398033,0.00250112556
0.75,1.57168798,1.90917256,-1.96710365,-0.919148024,-4.80035348,-0.445826029,0.919148024,-0.429966106,4.96654667e-05,-4.96507486e-05,5.00932836e-05,0.00775187316,0.87698601,-0.844833089,-0.000948680046,2,0.000891652058,-0.000978365641,0.00066535417
0.752,1.56774221,1.90733062,-1.9761804,-0.921970391,-4.10048858,-0.443544629,0.921970391,-0.430578873,5.01335326e-05,-5.01156462e-05,5.05615402e-05,0.00781012554,0.876524205,-0.850029402,-0.000862495761,2,-0.00305411966,0.00349211947,-0.0011765773
0.754,1.56378004,1.90548391,-1.98385303,-0.924104086,-3.39488089,-0.440919052,0.924104086,-0.430856402,5.05655698e-05,-5.05441756e-05,5.09929918e-05,0.00785715983,0.874718596,-0.853968363,-0.000774623128,2,-0.00701629154,0.00798435058,-0.00302329293
0.756,1.55980429,1.90363379,-1.99011047,-0.925547796,-2.68410934,-0.437953506,0.925547796,-0.430800039,5.09611117e-05,-5.09358688e-05,5.13871644e-05,0.00789282181,0.87157586,-0.856638723,-0.00068535497,2,-0.0109920413,0.0124951686,-0.00487341362
0.758,1.5558178,1.90178164,-1.99494285,-0.926300927,-1.96875884,-0.434652598,0.926300927,-0.430411533,5.13197258e-05,-5.12902946e-05,5.1743621e-05,0.00791699279,0.867107092,-0.858033408,-0.000594989269,2,-0.0149785261,0.0170213821,-0.00672555854
0.76,1.55182344,1.89992886,-1.99834144,-0.926363605,-1.24941973,-0.431021311,0.926363605,-0.429693038,5.16410141e-05,-5.16070585e-05,5.20619625e-05,0.00792958993,0.861327747,-0.858149529,-0.0005038279,2,-0.0189728847,0.0215597699,-0.00857834658
0.762,1.54782409,1.8980768,-2.00029871,-0.925736666,-0.526687199,-0.427064998,0.925736666,-0.428647095,5.19246142e-05,-5.18858035e-05,5.23418282e-05,0.00793056659,0.854257565,-0.856988375,-0.00041217535,2,-0.0229722399,0.0261070837,-0.0104303978
0.764,1.54382263,1.89622687,-2.00080833,-0.924421653,0.198839254,-0.42278936,0.924421653,-0.427276627,5.21701993e-05,-5.21262113e-05,5.25828968e-05,0.00791991247,0.845920473,-0.854555392,-0.000320337418,2,-0.026973701,0.0306600501,-0.0122803347
0.766,1.53982196,1.89438042,-1.99986516,-0.922420802,0.926556444,-0.418200437,0.922420802,-0.425584928,5.23774793e-05,-5.23280018e-05,5.27848862e-05,0.00789765357,0.836344483,-0.850860137,-0.000228619916,2,-0.030974366,0.035215374,-0.0141267839
0.768,1.535825,1.89253882,-1.99746527,-0.919737041,1.65585806,-0.413304587,0.919737041,-0.42357565,5.25462005e-05,-5.24909344e-05,5.29475547e-05,0.00786385213,0.825561559,-0.845916225,-0.000137327374,2,-0.0349713244,0.0397697406,-0.0159683772
0.77,1.53183467,1.89070345,-1.99360595,-0.916373969,2.38613527,-0.40810847,0.916373969,-0.42125279,5.26761468e-05,-5.2614808e-05,5.30707008e-05,0.00781860631,0.813607475,-0.839741251,-4.67617548e-05,2,-0.0389616589,0.0443198185,-0.0178037533
0.772,1.52785388,1.88887564,-1.98828571,-0.91233585,3.11677732,-0.40261903,0.91233585,-0.418620677,5.27671395e-05,-5.26994614e-05,5.31541641e-05,0.00776204985,0.800521663,-0.832356703,4.27788111e-05,2,-0.0429424489,0.0488622623,-0.0196315587
0.774,1.52388556,1.88705675,-1.98150427,-0.907627595,3.84717212,-0.396843474,0.907627595,-0.415683955,5.28190379e-05,-5.27447735e-05,5.31978248e-05,0.00769435152,0.786347038,-0.823787852,0.000131001264,2,-0.0469107717,0.0533937154,-0.0214504494
0.776,1.51993262,1.88524811,-1.97326259,-0.902254751,4.57670688,-0.390789255,0.902254751,-0.412447574,5.28317393e-05,-5.27506637e-05,5.32016047e-05,0.00761571447,0.771129818,-0.814063636,0.000217618821,2,-0.0508637062,0.0579108128,-0.0232590919
0.778,1.51599799,1.88345104,-1.96356286,-0.89622348,5.30476868,-0.38446405,0.89622348,-0.408916764,5.28051794e-05,-5.27170916e-05,5.31654667e-05,0.0075263755,0.754919329,-0.803216526,0.000302352135,2,-0.0547983343,0.0624101838,-0.0250561647
0.78,1.51208458,1.88166684,-1.95240846,-0.889540543,6.03074512,-0.377875743,0.889540543,-0.405097027,5.27393326e-05,-5.26440574e-05,5.30894149e-05,0.00742660413,0.737767798,-0.791282378,0.000384930413,2,-0.058711744,0.0668884553,-0.0268403592
0.782,1.5081953,1.87989682,-1.93980404,-0.882213282,6.75402489,-0.371032398,0.882213282,-0.400994116,5.26342114e-05,-5.25316015e-05,5.29734948e-05,0.00731670164,0.719730146,-0.778300275,0.000465092474,2,-0.0626010316,0.0713422542,-0.0286103813
0.784,1.50433302,1.87814225,-1.92575545,-0.874249598,7.47399841,-0.363942243,0.874249598,-0.396614015,5.24898671e-05,-5.23798049e-05,5.28177928e-05,0.00719699994,0.700863758,-0.76431236,0.000542587751,2,-0.066463304,0.0757682107,-0.0303649521
0.786,1.50050065,1.87640439,-1.91026975,-0.865657932,8.19005844,-0.356613648,0.865657932,-0.391962923,5.23063895e-05,-5.21887882e-05,5.26224363e-05,0.0070678604,0.681228263,-0.749363655,0.000617177218,2,-0.0702956817,0.080162961,-0.0321028091
0.788,1.49670103,1.87468449,-1.89335522,-0.856447241,8.90160066,-0.349055099,0.856447241,-0.387047236,5.20839066e-05,-5.19587121e-05,5.23875931e-05,0.00692967253,0.660885294,-0.733501877,0.000688634254,2,-0.0740953006,0.0845231507,-0.0338227076
0.79,1.49293701,1.87298378,-1.87502136,-0.846626977,9.6080243,-0.341275183,0.846626977,-0.381873526,5.18225845e-05,-5.16897765e-05,5.21134713e-05,0.00678285258,0.639898257,-0.716777239,0.000756745425,2,-0.0778593147,0.088845437,-0.0355234213
